county,precinct,office,district,party,candidate,votes
AIKEN,N AUGUSTA NO 55,GOVERNOR,,REPUBLICAN,Mark Sanford,310
AIKEN,N AUGUSTA NO 55,GOVERNOR,,DEMOCRAT,Tommy Moore,168
AIKEN,N AUGUSTA NO 55,GOVERNOR,,,WRITE-IN,
AIKEN,COUCHTON NO. 56,GOVERNOR,,REPUBLICAN,Mark Sanford,272
AIKEN,COUCHTON NO. 56,GOVERNOR,,DEMOCRAT,Tommy Moore,214
AIKEN,COUCHTON NO. 56,GOVERNOR,,,WRITE-IN,
AIKEN,REDD'S BRANCH 57,GOVERNOR,,REPUBLICAN,Mark Sanford,204
AIKEN,REDD'S BRANCH 57,GOVERNOR,,DEMOCRAT,Tommy Moore,129
AIKEN,REDD'S BRANCH 57,GOVERNOR,,,WRITE-IN,
AIKEN,FOX CREEK NO 58,GOVERNOR,,REPUBLICAN,Mark Sanford,374
AIKEN,FOX CREEK NO 58,GOVERNOR,,DEMOCRAT,Tommy Moore,198
AIKEN,FOX CREEK NO 58,GOVERNOR,,,WRITE-IN,
AIKEN,PINE FOREST 59,GOVERNOR,,REPUBLICAN,Mark Sanford,177
AIKEN,PINE FOREST 59,GOVERNOR,,DEMOCRAT,Tommy Moore,165
AIKEN,PINE FOREST 59,GOVERNOR,,,WRITE-IN,1
AIKEN,GEM LAKES NO 60,GOVERNOR,,REPUBLICAN,Mark Sanford,818
AIKEN,GEM LAKES NO 60,GOVERNOR,,DEMOCRAT,Tommy Moore,481
AIKEN,GEM LAKES NO 60,GOVERNOR,,,WRITE-IN,
AIKEN,SILVER BLUFF 61,GOVERNOR,,REPUBLICAN,Mark Sanford,169
AIKEN,SILVER BLUFF 61,GOVERNOR,,DEMOCRAT,Tommy Moore,380
AIKEN,SILVER BLUFF 61,GOVERNOR,,,WRITE-IN,
AIKEN,BELVEDERE NO 62,GOVERNOR,,REPUBLICAN,Mark Sanford,194
AIKEN,BELVEDERE NO 62,GOVERNOR,,DEMOCRAT,Tommy Moore,256
AIKEN,BELVEDERE NO 62,GOVERNOR,,,WRITE-IN,
AIKEN,ASCAUGA LAKE 63,GOVERNOR,,REPUBLICAN,Mark Sanford,499
AIKEN,ASCAUGA LAKE 63,GOVERNOR,,DEMOCRAT,Tommy Moore,422
AIKEN,ASCAUGA LAKE 63,GOVERNOR,,,WRITE-IN,1
AIKEN,CEDAR CREEK NO.64,GOVERNOR,,REPUBLICAN,Mark Sanford,732
AIKEN,CEDAR CREEK NO.64,GOVERNOR,,DEMOCRAT,Tommy Moore,396
AIKEN,CEDAR CREEK NO.64,GOVERNOR,,,WRITE-IN,1
AIKEN,SLEEPY HOLLOW 65,GOVERNOR,,REPUBLICAN,Mark Sanford,456
AIKEN,SLEEPY HOLLOW 65,GOVERNOR,,DEMOCRAT,Tommy Moore,316
AIKEN,SLEEPY HOLLOW 65,GOVERNOR,,,WRITE-IN,
AIKEN,HITCHCOCK NO.66,GOVERNOR,,REPUBLICAN,Mark Sanford,281
AIKEN,HITCHCOCK NO.66,GOVERNOR,,DEMOCRAT,Tommy Moore,209
AIKEN,HITCHCOCK NO.66,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO.67,GOVERNOR,,REPUBLICAN,Mark Sanford,345
AIKEN,N AUGUSTA NO.67,GOVERNOR,,DEMOCRAT,Tommy Moore,132
AIKEN,N AUGUSTA NO.67,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO.68,GOVERNOR,,REPUBLICAN,Mark Sanford,358
AIKEN,N AUGUSTA NO.68,GOVERNOR,,DEMOCRAT,Tommy Moore,148
AIKEN,N AUGUSTA NO.68,GOVERNOR,,,WRITE-IN,
AIKEN,ANDERSON POND 69,GOVERNOR,,REPUBLICAN,Mark Sanford,399
AIKEN,ANDERSON POND 69,GOVERNOR,,DEMOCRAT,Tommy Moore,165
AIKEN,ANDERSON POND 69,GOVERNOR,,,WRITE-IN,1
AIKEN,SANDSTONE NO.70,GOVERNOR,,REPUBLICAN,Mark Sanford,435
AIKEN,SANDSTONE NO.70,GOVERNOR,,DEMOCRAT,Tommy Moore,284
AIKEN,SANDSTONE NO.70,GOVERNOR,,,WRITE-IN,1
AIKEN,MID VALLEY NO.71,GOVERNOR,,REPUBLICAN,Mark Sanford,185
AIKEN,MID VALLEY NO.71,GOVERNOR,,DEMOCRAT,Tommy Moore,187
AIKEN,MID VALLEY NO.71,GOVERNOR,,,WRITE-IN,
AIKEN,LEVELS NO.72,GOVERNOR,,REPUBLICAN,Mark Sanford,158
AIKEN,LEVELS NO.72,GOVERNOR,,DEMOCRAT,Tommy Moore,146
AIKEN,LEVELS NO.72,GOVERNOR,,,WRITE-IN,
AIKEN,FOX CREEK NO. 73,GOVERNOR,,REPUBLICAN,Mark Sanford,267
AIKEN,FOX CREEK NO. 73,GOVERNOR,,DEMOCRAT,Tommy Moore,117
AIKEN,FOX CREEK NO. 73,GOVERNOR,,,WRITE-IN,
AIKEN,ABSENTEE TOTAL,GOVERNOR,,REPUBLICAN,Mark Sanford,1747
